actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_150,RT @robreiner: The incoming Biden administration is the most diverse in our Nation’s history. It restores the beacon of Democracy. That we…,administration beacon biden democracy diverse history incoming nation restores rt we,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_150,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_85,"RT @ChuckCallesto: BREAKING REPORT: General Michael Flynn drops BOMB, says Foreign Intelligence Agencies WERE MONITORING US ELECTION and ar…",agencies ar bomb breaking drops election flynn foreign general intelligence michael monitoring report rt,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_165,RT @kylegriffin1: Joe Biden will be president in 31 days.,31 biden days joe president rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_38,"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…",1m as elections georgia georgians reports rt runoff senate that turned vote,1,neutral-Election_Legitimacy,neutral,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_320,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_366,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_212,"RT @gtconway3d: And also to discuss the felon's idea of declaring martial law and ordering the military to ""re-run"" a free and fair preside…",declaring discuss fair felon free idea law martial military ordering preside re rt run,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_399,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_230,RT @djrothkopf: The president of the United States sat in the Oval Office last night discussing the clearly seditious suggestion of a convi…,convi discussing night office oval president rt sat seditious states suggestion united,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_390,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_287,RT @JohnJHarwood: this pattern has been repeated over and over and over again  impossible to avoid the conclusion that President Trump is c…,avoid conclusion impossible pattern president repeated rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_58,RT @donwinslow: Twitter now alerts Trump that Biden is president every time he lies about election fraud https://t.co/Ul3U8DBE0F via @Yahoo,alerts biden election fraud lies president rt time trump twitter,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_96,RT @drofdem: @AmyKremer @WomenforTrump #GOP if you’re talking about anything other than #FightForTrump  we don’t want to hear you we don’t…,don don fightfortrump gop hear re rt talking you,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_226,RT @ArthurSchwartz: Tony Bobulinski came forward 2 months ago saying that he met w/ Joe Biden to discuss the Bidens’ business dealings w/ t…,ago biden bidens bobulinski business dealings discuss forward joe met months rt tony,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_29,RT @JohnnyBlkshrt: My wife is a nurse at a Nursing Home. Can someone explain how Lindsey Graham got a covid shot before her.,covid explain graham her home lindsey nurse nursing rt shot wife,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_111,"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…",1m as elections georgia georgians reports rt runoff senate that turned vote,1,neutral-Election_Legitimacy,neutral,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_389,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_357,RT @DineshDSouza: Here are the grimy details. Isn’t THIS what the campaign finance laws were designed to prevent and punish?  https://t.co/…,campaign designed details finance grimy isn laws prevent punish rt,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_155,RT @TheRickWilson: I would love for reporters to ask every Republican member of the US Senate the following question:“Should Donald Trump d…,donald love member question reporters republican rt senate should trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_164,RT @waltshaub: Exhibit C - Birx remains silent as Trump suggests injecting disinfectant into people. https://t.co/dzT6ARlGh1,birx disinfectant exhibit injecting people remains rt silent suggests trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_35,"RT @thesundaytimes: The French President Emmanuel Macron, who has taken a hard line in negotiations, appears to be the final obstacle to a…",appears emmanuel final french hard line macron negotiations obstacle president rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_329,"RT @murray_nyc: @realDonaldTrump Actually, it's Donald Trump's fault that the USA has suffered so horrendously during this pandemic. His li…",actually donald fault horrendously li pandemic rt suffered trump usa,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_29,RT @marceelias: 📣The Georgia Senate run-off elections will determine control of the U.S. Senate.   Support @ReverendWarnock and Jon @ossoff…,control determine elections georgia jon off rt run senate senate support 📣the,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_351,RT @realTuckFrumper: FACT: Melania Trump Lied Under Oath in 2013 About Having a Bachelor’s Degree  — Which is a Crime https://t.co/qmx9HcBy…,2013 bachelor crime degree fact lied melania oath rt trump  which,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_183,@EricTrump Trump's campaign has recorded over $220 Million in donations towards their fight to 'regain their stolen… https://t.co/z3dXXOQW5E,220 campaign donations fight million recorded regain stolen trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_62,RT @SethAbramson: I hope federal law enforcement was paying attention on Friday when Michael Flynn told Lou Dobbs that he and Sidney Powell…,attention dobbs enforcement federal flynn friday hope law lou michael paying powell rt sidney told,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_58,RT @AdamParkhomenko: Trump is asking about military options to stay in office. This has crossed every red line there is and every last Repu…,crossed line military office options red repu rt stay trump,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_13,RT @nowthisnews: ‘It’s simply unconscionable … our democracy survived because of them’ — Joe Biden commended election workers for enduring…,biden commended democracy election enduring it joe rt simply survived them unconscionable workers,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_290,RT @RBReich: We must never forget that Mitch McConnell and Republicans in Congress remained silent when Trump threatened to invoke martial…,congress forget invoke martial mcconnell mitch remained republicans rt silent threatened trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_348,RT @PalmerReport: Joe Biden and Kamala Harris will be sworn in one month from today. Donald Trump will be out on his ass one month from tod…,ass biden donald harris joe kamala month month rt sworn tod today trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_170,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_200,"RT @mmpadellan: Joe Biden will be inaugurated President ONE MONTH from today, and the entire planet will rejoice.",biden entire inaugurated joe month planet president rejoice rt today,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_42,RT @exoticgamora: I don't think anyone will stop trump's assault on our election processes in the next 31 days. He's going to wring out eve…,31 assault days election eve processes rt stop trump wring,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_237,RT @Jim_Jordan: Hunter Biden profited:  -1 million from a Ukrainian energy company.  -3 million from a Russian billionaire.  -4 million fro…,biden billionaire company energy fro hunter million million million profited rt russian ukrainian,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_38,RT @DrGJackBrown: 2/  In-depth analysis of Trump's pupils:   https://t.co/C5hm8QLlO5  Ω,analysis depth in pupils rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_204,RT @joncoopertweets: Who agrees that President Biden should abolish Trump’s Space Force and use all of that money to provide Covid relief p…,abolish agrees biden covid force money president provide relief rt space trump,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_473,RT @GKeile: President Trump’s campaign team filed an appeal TODAY to the U.S. Supreme Court asking it to reverse several cases by the Penns…,appeal campaign cases court filed penns president reverse rt supreme team today trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_324,"RT @MSNBC: ""1.1M Georgians have turned out to vote in Georgia's 2 Senate runoff elections,"" @alivelshi reports. ""That is almost as many as…",1m as elections georgia georgians reports rt runoff senate that turned vote,1,neutral-Election_Legitimacy,neutral,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_29,"RT @shardreicer: @eliehonig May be an outlier here, but given that I watched 90% of the first impeachment with the same balance of power, t…",90 balance here impeachment outlier power rt watched,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_246,RT @eugenegu: We need to ban travel from the UK before the new coronavirus mutation spreads to the United States. Trump was quick to ban tr…,ban ban coronavirus mutation quick rt spreads states tr travel trump uk united,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_397,RT @TheRickWilson: I would love for reporters to ask every Republican member of the US Senate the following question:“Should Donald Trump d…,donald love member question reporters republican rt senate should trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_422,"RT @jilevin: A President Who Can't Put Aside Grudges, Even for Good News https://t.co/DqalACT9w5",good grudges news president put rt,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_292,RT @SenSchumer: Because Democrats fought:  This emergency #COVIDrelief won’t include any of the dangerous GOP corporate immunity provisions…,corporate covidrelief dangerous democrats emergency fought gop immunity include provisions rt won,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_422,RT @jilevin: &lt;em&gt;Saturday Night Live &lt;/em&gt;Debuts a New Joe Biden https://t.co/DS9ayI27id,biden debuts em em gt gt joe live lt lt night rt saturday,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_152,RT @thedailybeast: WATCH: Sen. Mitt Romney slammed President Donald Trump  over his flirtation with the idea of imposing martial law to rer…,donald flirtation idea imposing law martial mitt president rer romney rt sen slammed trump watch,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_422,"RT @ProjectLincoln: Trump's WH feels about ""expertise"" and ""science"" the way @marcorubio feels about the use of the word ""f*ckers""",ckers expertise feels feels rt science trump wh word,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_154,RT @DineshDSouza: Here are the grimy details. Isn’t THIS what the campaign finance laws were designed to prevent and punish?  https://t.co/…,campaign designed details finance grimy isn laws prevent punish rt,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_304,"RT @donwinslow: I know some of these enablers who worked for Trump, lied, broke the law and did every other terrible thing he told them to…",broke enablers law lied rt terrible thing to told trump worked,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_164,RT @washingtonpost: Shipments of second coronavirus vaccine roll out as officials warn about Christmas surge in cases https://t.co/Pfrx7mXA…,cases christmas coronavirus officials roll rt shipments surge vaccine warn,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_347,RT @TeamTrump: BREAKING: Trump campaign files a petition for writ of certiorari to the US. Supreme Court to reverse a trio of Pennsylvania…,breaking campaign certiorari court files pennsylvania petition reverse rt supreme trio trump us writ,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_197,"RT @johnpavlovitz: Trump is unfit to be president.  He's unfit, period.  Him being mentally ill does not making him unfit.   Him being a ma…",ill ma making mentally period president rt trump unfit unfit unfit,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_223,"RT @jdwickie: Trump’s loyalty is not to America, it’s to Russia. He sided with Putin when  Russia hacked the 2016 presidential election and…",2016 america and election hacked it loyalty presidential putin rt russia russia sided trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_267,"RT @glennkirschner2: A deranged, ex-general, a fallen lawyer who’s strategies involve releasing Krakens, mad kings &amp; secret shell corporati…",amp corporati deranged ex fallen general involve kings krakens lawyer mad releasing rt secret shell strategies who,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_54,"@GOPChairwoman Senator John Barrasso, Republican Conference Chairman, on Fox News Sunday, accepted that Joe Biden i… https://t.co/xUE3ObFpDt",accepted barrasso biden chairman conference fox joe john news republican senator sunday,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_38,"RT @Paul_Is_Muadib: When a criminal is at the end of the road and the police are coming to arrest them, this is when that criminal is most…",arrest coming criminal criminal end most police road rt them,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_260,RT @B52Malmet: #MomsWickedTruth my 92 year old mother says “Biden has experience. He has learned from his mistakes. He has the power. But w…,92 biden experience learned mistakes momswickedtruth mother power rt year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_442,RT @AOC: We cannot allow the GOP to tie the Biden admin’s hands in responding to this virus.  That’s exactly what Toomey &amp; co have been try…,admin amp biden gop hands responding rt that tie toomey try virus,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_124,"RT @jonathanvswan: New: President Trump's closest confidants no longer expect him to imminently announce he's running in 2024, per three so…",2024 announce closest confidants expect imminently longer new president rt running so trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_71,RT @mmpadellan: Scientists have to examine whatever the hell is in maga merchandise and figure out what chemical causes them to turn into i…,chemical examine figure hell maga merchandise rt scientists turn,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_237,RT @GKeile: President Trump’s campaign team filed an appeal TODAY to the U.S. Supreme Court asking it to reverse several cases by the Penns…,appeal campaign cases court filed penns president reverse rt supreme team today trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_151,RT @smchatter1: @Carolin21440680 @MichaelArt123 Can they though?  Which contractor is going to do and hide this work? If discovered in a Bi…,bi contractor discovered hide rt though work,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_370,@KamalaHarris @BidenInaugural @JoeBiden Trump is losing it. The Marines will have to literally drag him out of the… https://t.co/zeSKFgMH5V,drag it literally losing marines the trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_142,RT @CortesSteve: Not done fighting! Trump Campaign files an important new petition before the US Supreme Court.  We must fight in actual co…,actual campaign co court fight fighting files important petition rt supreme trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_471,RT @SenSchumer: Because Democrats fought:  This emergency #COVIDrelief won’t include any of the dangerous GOP corporate immunity provisions…,corporate covidrelief dangerous democrats emergency fought gop immunity include provisions rt won,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_138,"RT @JoyAnnReid: You’re deigning to let people have $600, but only if your party gets to gut the Fed’s ability to give small businesses loan…",600 ability businesses deigning fed give gut loan party people re rt small you,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_167,RT @TeamTrump: BREAKING: Trump campaign files a petition for writ of certiorari to the US. Supreme Court to reverse a trio of Pennsylvania…,breaking campaign certiorari court files pennsylvania petition reverse rt supreme trio trump us writ,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_496,"RT @RealSaavedra: Republicans have wanted to do this for months but Democrats, by their own admission, delayed it because of the presidenti…",admission delayed democrats months presidenti republicans rt wanted,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_476,RT @EdwardAshton30: @realDonaldTrump MR PRESIDENT 74-MILLION PLUS HARD-WORKING AMERICANS &amp; THE WORLD KNOWS YOU WON THIS PRESIDENTIAL ELECTI…,74 americans amp electi hard million mr president presidential rt won working world,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_218,RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.,democrats election facts it post presidential rt steal won,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_267,"RT @NBCNews: NEW: People ages 75 and up and frontline essential workers will be next in line to receive Covid-19 vaccines, according to rec…",19 75 ages covid essential frontline line new people rec receive rt vaccines workers,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_214,"RT @SexCounseling: Breaking  Rich Higgins, formerly of the (NSC), said that the presidential election was tantamount to a coup committed “a…",breaking committed coup election higgins nsc presidential rich rt tantamount,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_272,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_272,"RT @funder: A month from today we will have President Joe Biden, First Lady Dr. Jill Biden, Vice President Kamala Harris and Second Gentlem…",biden biden dr gentlem harris jill joe kamala lady month president president rt today vice,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_267,"RT @YahooNews: President Trump promised his supporters there would be a ""wild"" rally in Washington DC on January 6, the same day that Congr…",congr day dc january president promised rally rt supporters trump washington wild,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_466,RT @WendyMeer11: Reality Winner alerted us back in 2017 that Russia was interfering in the 2016 Presidential election. She was silenced and…,2016 2017 alerted and back election interfering presidential reality rt russia silenced winner,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_135,"RT @TheAtlantic: ""Given Trump’s psychological profile, it was inevitable that when he felt the walls of reality close in on him ... he woul…",close felt given inevitable profile psychological reality rt trump walls woul,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_22,RT @PalmerReport: What is Donald Trump so afraid of?   https://t.co/2WqNNLxd8D,afraid donald of rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_84,"RT @GingerGano: Should President Trump invoke Martial Law ???   Retweet this and reply with your answer, follow all who reply!",answer follow invoke law martial president reply reply retweet rt trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_318,"RT @MSNBC: Rep. Lieu on Pres. Trump’s response to the suspected Russian cyberattack: “I do not understand why when it comes to Putin, Donal…",cyberattack donal lieu pres putin rep response rt russian suspected trump understand,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_98,"RT @kylegriffin1: Just before Obama left office, he made it easier for students defrauded by for-profit colleges to apply for federal debt…",apply colleges debt defrauded easier federal for left made obama office profit rt students,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_357,RT @ChuckCallesto: BREAKING REPORT suggests Biden CLAIMED 13-MILLION MORE VOTES than there were ELIGIBLE VOTERS who voted in the 2020 Elect…,13 2020 biden breaking claimed elect eligible million report rt suggests voted voters votes,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_84,RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.,democrats election facts it post presidential rt steal won,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_357,RT @RSBNetwork: Democrats tried to steal a Presidential election.  They won’t get away with it.  We only post facts.,democrats election facts it post presidential rt steal won,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_478,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_183,"@justinamash In other news, Trump's campaign has recorded over $220 Million in donations towards their fight to 're… https://t.co/lFrvBwpoEJ",220 campaign donations fight million news re recorded trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_358,"RT @LizClaman: Happy Sunday, all! Hang out w/me @MediaBuzzFNC on @foxnews 11aET I'm w/ @HowardKurtz talking media's focus on @realDonaldTru…",11aet all focus hang happy me media rt sunday talking,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_165,RT @lisastark351: I am proud to say that I am one of the more than 81 million Americans who helped Joe Biden steal the election.,81 americans biden election helped joe million proud rt steal,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_232,"RT @TheRickyDavila: In MAGAworld, Kimberly Guilfoyle is cheered and praised for being cheap trash on stage at a hate rally, but Dr. Jill Bi…",bi cheap cheered dr guilfoyle hate jill kimberly magaworld praised rally rt stage trash,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_341,"RT @yeselson: Shocking—they’re going to poison pill this and millions of people will suffer, just because they wanted to tie Biden’s hands…",biden hands millions people pill poison re rt shocking suffer they tie wanted,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_357,"RT @MajorPatriot: Did you know ""we've gone through some of the most complex military operations this country has ever conducted""?  Did you…",complex conducted country military operations rt ve we you,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_124,RT @kylegriffin1: The Trump administration is rushing to approve a final wave of large-scale corporate mining and energy projects on federa…,administration approve corporate energy federa final large mining projects rt rushing scale trump wave,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_102,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_358,"RT @FPWellman: It's been fascinating today. A lot of ""little Trumpy's"" in my timeline of nobody local politicians or wannabe politicians wh…",fascinating little local lot politicians politicians rt timeline today trumpy wannabe wh,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_150,"RT @JohnFugelsang: 15. America still has crumbling roads, bridges, public schools, infrastructure and an underfunded VA; they looted our mi…",15 america bridges crumbling infrastructure looted mi public roads rt schools underfunded va,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_6,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_82,RT @JohnJHarwood: Adam Schiff warned during impeachment Trump would keep putting himself first at America’s expense  he was right  Susan Co…,adam america co expense impeachment putting rt schiff susan trump warned,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_69,"RT @girlsreallyrule: When you get your $600 check, IF you get your $600 check, just remember: Trump and Kushner businesses got nearly $4 mi…",600 600 businesses check check kushner mi remember rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_369,"RT @NotHoodlum: Jared Kushner, Lara Trump and John Pence setup a shell corp to secretly pay Trump family members $617 million. John Pence i…",617 corp family jared john john kushner lara members million pay pence pence rt secretly setup shell trump trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_265,"RT @iampatriottom: @mkraju The 40 &amp; younger GA crowd gave Biden the WIN at 37% of the electorate. Right now, 40 &amp; younger represents 21% of…",21 37 40 40 amp amp biden crowd electorate ga gave now of represents rt win younger younger,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_364,RT @PeteButtigieg: Black and brown neighborhoods have been disproportionately divided by highway projects or left isolated by the lack of a…,black brown disproportionately divided highway isolated lack left neighborhoods projects rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_483,RT @SenTedCruz: The Chinese Communist Party’s censorship is being carried out by Hollywood billionaires like @Disney's Bob Iger – who we’re…,billionaires bob carried censorship chinese communist hollywood iger party re rt we,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_399,RT @thedailybeast: WATCH: Sen. Mitt Romney slammed President Donald Trump  over his flirtation with the idea of imposing martial law to rer…,donald flirtation idea imposing law martial mitt president rer romney rt sen slammed trump watch,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_125,"RT @Redistrict: Presidential election results in my hometown of Montgomery, NJ...  2004: Kerry 49%, Bush 50% 2020: Biden 68%, Trump 30%",2004 2020 30 49 50 68 biden bush election hometown kerry montgomery nj presidential results rt trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_325,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_89,RT @Transition46: President-elect Biden believes that every American has the fundamental right to breathe clean air and drink clean water.…,air american believes biden breathe clean clean drink elect fundamental president rt water,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_375,RT @Jillbiden46: Celebrate the Biden-Harris Inauguration with this pin-back photo buttons of Joe &amp; Jill.   printed &amp; Made in USA. https://t…,amp amp back biden buttons celebrate harris inauguration jill joe made photo pin printed rt usa,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_138,RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…,30 attorney be biden cou days general her his joe retweet rt special to whoever,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
